"Количество лиц, получивших ранения в результате совершения ДТП";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"2010";"";"";"";"";"";"";"";"";"";"";"";"2011";"";"";"";"";"";"";"";"";"";"";"2012";"";"";"";"";"";"";"";"";"";"";"";"2013";"";"";"";""
"";"январь";"январь-февраль";"январь-март";"январь-апрель";"январь-май";"январь-июнь";"январь-июль";"январь-август";"январь-сентябрь";"январь-октябрь";"январь-ноябрь";"январь-декабрь";"январь";"январь-февраль";"январь-март";"январь-апрель";"январь-июнь";"январь-июль";"январь-август";"январь-сентябрь";"январь-октябрь";"январь-ноябрь";"январь-декабрь";"январь";"январь-февраль";"январь-март";"январь-апрель";"январь-май";"январь-июнь";"январь-июль";"январь-август";"январь-сентябрь";"январь-октябрь";"январь-ноябрь";"январь-декабрь";"январь-февраль";"январь-март";"январь-апрель";"январь-май";"январь-июнь"
"Республика Башкортостан";"340.0";"642.0";"900.0";"1229.0";"1775.0";"2396.0";"3069.0";"3890.0";"4559.0";"5289.0";"5874.0";"6443.0";"321.0";"638.0";"954.0";"1292.0";"2395.0";"3085.0";"3750.0";"4501.0";"5289.0";"5904.0";"6422.0";"306.0";"639.0";"1016.0";"1411.0";"1901.0";"2515.0";"3167.0";"3861.0";"4537.0";"5189.0";"5695.0";"6313.0";"629.0";"938.0";"1259.0";"1778.0";"2357.0"
"Республика Марий Эл";"87.0";"141.0";"190.0";"267.0";"409.0";"561.0";"759.0";"896.0";"1048.0";"1185.0";"1311.0";"1472.0";"82.0";"131.0";"185.0";"250.0";"465.0";"618.0";"791.0";"941.0";"1121.0";"1231.0";"1340.0";"63.0";"134.0";"203.0";"302.0";"414.0";"575.0";"750.0";"970.0";"1146.0";"1273.0";"1403.0";"1524.0";"157.0";"226.0";"312.0";"470.0";"653.0"
"Республика Мордовия";"96.0";"146.0";"205.0";"274.0";"384.0";"496.0";"643.0";"794.0";"940.0";"1037.0";"1175.0";"1310.0";"85.0";"138.0";"210.0";"273.0";"477.0";"618.0";"769.0";"874.0";"985.0";"1132.0";"1255.0";"73.0";"155.0";"213.0";"275.0";"426.0";"564.0";"725.0";"879.0";"1025.0";"1129.0";"1252.0";"1371.0";"132.0";"212.0";"268.0";"381.0";"520.0"
"Республика Татарстан";"425.0";"791.0";"1213.0";"1590.0";"2238.0";"2913.0";"3653.0";"4295.0";"4961.0";"5640.0";"6271.0";"6804.0";"381.0";"714.0";"1152.0";"1537.0";"2710.0";"3585.0";"4432.0";"5171.0";"5833.0";"6516.0";"7067.0";"369.0";"729.0";"1141.0";"1577.0";"2214.0";"3005.0";"3875.0";"4619.0";"5294.0";"5950.0";"6523.0";"7086.0";"719.0";"1052.0";"1460.0";"1947.0";"2632.0"
"Удмуртская Республика";"105.0";"195.0";"284.0";"393.0";"599.0";"765.0";"997.0";"1172.0";"1392.0";"1585.0";"1776.0";"1919.0";"105.0";"207.0";"293.0";"391.0";"810.0";"958.0";"1214.0";"1378.0";"1550.0";"1691.0";"1856.0";"125.0";"225.0";"325.0";"428.0";"582.0";"755.0";"955.0";"1165.0";"1334.0";"1496.0";"1651.0";"1778.0";"185.0";"291.0";"390.0";"548.0";"741.0"
"Чувашская Республика";"106.0";"223.0";"340.0";"459.0";"653.0";"841.0";"1064.0";"1288.0";"1504.0";"1736.0";"1968.0";"2200.0";"138.0";"252.0";"403.0";"513.0";"859.0";"1111.0";"1384.0";"1616.0";"1863.0";"2100.0";"2352.0";"163.0";"305.0";"469.0";"619.0";"864.0";"1113.0";"1371.0";"1679.0";"1954.0";"2211.0";"2433.0";"2653.0";"276.0";"409.0";"541.0";"772.0";"1077.0"
"Кировская область";"189.0";"352.0";"451.0";"580.0";"855.0";"1148.0";"1495.0";"1851.0";"2182.0";"2488.0";"2790.0";"3049.0";"206.0";"348.0";"522.0";"654.0";"1121.0";"1439.0";"1742.0";"2044.0";"2329.0";"2585.0";"2892.0";"146.0";"290.0";"457.0";"603.0";"839.0";"1078.0";"1393.0";"1696.0";"2004.0";"2236.0";"2448.0";"2663.0";"287.0";"413.0";"565.0";"751.0";"1030.0"
"Нижегородская область";"488.0";"819.0";"1215.0";"1608.0";"2224.0";"2855.0";"3693.0";"4459.0";"5132.0";"5796.0";"6408.0";"7031.0";"526.0";"830.0";"1246.0";"1568.0";"2827.0";"3543.0";"4305.0";"5029.0";"5644.0";"6174.0";"6671.0";"434.0";"845.0";"1188.0";"1634.0";"2221.0";"2860.0";"3599.0";"4268.0";"4998.0";"5589.0";"6046.0";"6546.0";"669.0";"1026.0";"1483.0";"2220.0";"2976.0"
"Оренбургская область";"187.0";"375.0";"530.0";"768.0";"1093.0";"1538.0";"2029.0";"2439.0";"2812.0";"3165.0";"3483.0";"3723.0";"137.0";"333.0";"523.0";"732.0";"1448.0";"1872.0";"2304.0";"2675.0";"2996.0";"3271.0";"3521.0";"131.0";"291.0";"461.0";"734.0";"992.0";"1297.0";"1631.0";"2000.0";"2320.0";"2623.0";"2896.0";"3220.0";"324.0";"523.0";"765.0";"1114.0";"1496.0"
"Пензенская область";"130.0";"221.0";"303.0";"433.0";"582.0";"766.0";"985.0";"1214.0";"1379.0";"1555.0";"1762.0";"2026.0";"151.0";"249.0";"393.0";"486.0";"921.0";"1191.0";"1454.0";"1678.0";"1929.0";"2176.0";"2392.0";"197.0";"375.0";"512.0";"739.0";"1066.0";"1396.0";"1731.0";"1992.0";"2267.0";"2487.0";"2672.0";"2941.0";"291.0";"480.0";"640.0";"936.0";"1229.0"
"Пермский край";"282.0";"524.0";"772.0";"1054.0";"1428.0";"1850.0";"2344.0";"2858.0";"3312.0";"3867.0";"4325.0";"4756.0";"313.0";"578.0";"826.0";"1070.0";"1906.0";"2393.0";"2937.0";"3357.0";"3867.0";"4291.0";"4793.0";"287.0";"529.0";"790.0";"1064.0";"1457.0";"1888.0";"2378.0";"2849.0";"3280.0";"3736.0";"4243.0";"4830.0";"818.0";"1189.0";"1604.0";"2163.0";"2844.0"
"Самарская область";"312.0";"617.0";"960.0";"1294.0";"1733.0";"2201.0";"2744.0";"3321.0";"3850.0";"4416.0";"5003.0";"5465.0";"304.0";"563.0";"871.0";"1149.0";"1968.0";"2538.0";"3151.0";"3717.0";"4297.0";"4885.0";"5432.0";"344.0";"713.0";"1093.0";"1478.0";"1970.0";"2509.0";"3106.0";"3823.0";"4479.0";"5071.0";"5564.0";"6058.0";"678.0";"1072.0";"1425.0";"1869.0";"2445.0"
"Саратовская область";"156.0";"247.0";"375.0";"559.0";"836.0";"1134.0";"1416.0";"1736.0";"2070.0";"2383.0";"2691.0";"2973.0";"158.0";"288.0";"421.0";"594.0";"1147.0";"1457.0";"1843.0";"2153.0";"2494.0";"2829.0";"3084.0";"177.0";"313.0";"421.0";"602.0";"849.0";"1126.0";"1529.0";"1879.0";"2144.0";"2489.0";"2794.0";"3078.0";"318.0";"472.0";"678.0";"960.0";"1341.0"
"Ульяновская область";"108.0";"170.0";"245.0";"286.0";"456.0";"585.0";"746.0";"888.0";"1000.0";"1132.0";"1298.0";"1554.0";"87.0";"159.0";"252.0";"344.0";"691.0";"943.0";"1178.0";"1375.0";"1580.0";"1767.0";"2015.0";"167.0";"320.0";"524.0";"698.0";"955.0";"1253.0";"1540.0";"1846.0";"2196.0";"2478.0";"2701.0";"2924.0";"299.0";"480.0";"622.0";"852.0";"1134.0"
"Уральский фед.округ";"1490.0";"2656.0";"3962.0";"5460.0";"7559.0";"9700.0";"12244.0";"14788.0";"17030.0";"19429.0";"21716.0";"23771.0";"1425.0";"2661.0";"3920.0";"5195.0";"9255.0";"11752.0";"14178.0";"16561.0";"19130.0";"21075.0";"23252.0";"1469.0";"2884.0";"4364.0";"5946.0";"7843.0";"10111.0";"12460.0";"15240.0";"17583.0";"20005.0";"21987.0";"23980.0";"2563.0";"3867.0";"5187.0";"6867.0";"8972.0"
"Курганская область";"97.0";"170.0";"252.0";"376.0";"557.0";"721.0";"900.0";"1121.0";"1301.0";"1448.0";"1611.0";"1751.0";"77.0";"163.0";"245.0";"328.0";"611.0";"814.0";"1009.0";"1204.0";"1425.0";"1553.0";"1731.0";"99.0";"208.0";"324.0";"478.0";"642.0";"811.0";"809.0";"1199.0";"1371.0";"1567.0";"1692.0";"1813.0";"144.0";"237.0";"313.0";"442.0";"630.0"
"Свердловская область";"511.0";"906.0";"1347.0";"1852.0";"2570.0";"3334.0";"4274.0";"5109.0";"5784.0";"6567.0";"7401.0";"8051.0";"433.0";"801.0";"1184.0";"1555.0";"2882.0";"3731.0";"4496.0";"5226.0";"6040.0";"6581.0";"7359.0";"443.0";"884.0";"1298.0";"1818.0";"2385.0";"3080.0";"3905.0";"4700.0";"5342.0";"6074.0";"6646.0";"7253.0";"678.0";"1069.0";"1478.0";"1939.0";"2515.0"
"Тюменская область (с а/о)";"503.0";"918.0";"1380.0";"1881.0";"2551.0";"3196.0";"3987.0";"4870.0";"5622.0";"6479.0";"7277.0";"8048.0";"573.0";"1046.0";"1479.0";"1927.0";"3309.0";"4122.0";"4974.0";"5805.0";"6736.0";"7497.0";"8253.0";"584.0";"1105.0";"1641.0";"2201.0";"2904.0";"3759.0";"4674.0";"5638.0";"6578.0";"7470.0";"8237.0";"9010.0";"1113.0";"1583.0";"2026.0";"2620.0";"3361.0"
"Тюменская обл. (без а/о)";"226.0";"402.0";"598.0";"869.0";"1231.0";"1611.0";"2027.0";"2491.0";"2867.0";"3247.0";"3612.0";"3910.0";"207.0";"366.0";"573.0";"796.0";"1561.0";"2006.0";"2459.0";"2922.0";"3374.0";"3720.0";"4050.0";"254.0";"462.0";"745.0";"1071.0";"1485.0";"1989.0";"2520.0";"3101.0";"3636.0";"4076.0";"4494.0";"4784.0";"457.0";"682.0";"932.0";"1279.0";"1713.0"
"Ханты-Мансийский АО - Югра";"211.0";"391.0";"609.0";"791.0";"1051.0";"1268.0";"1581.0";"1924.0";"2236.0";"2592.0";"2941.0";"3312.0";"306.0";"535.0";"683.0";"861.0";"1366.0";"1689.0";"1991.0";"2284.0";"2635.0";"2978.0";"3291.0";"260.0";"462.0";"646.0";"818.0";"1051.0";"1332.0";"1649.0";"1946.0";"2244.0";"2608.0";"2876.0";"3225.0";"494.0";"693.0";"815.0";"1003.0";"1249.0"
"Ямало-Ненецкий АО";"66.0";"125.0";"173.0";"221.0";"269.0";"317.0";"379.0";"455.0";"519.0";"640.0";"724.0";"826.0";"60.0";"145.0";"223.0";"270.0";"382.0";"427.0";"524.0";"599.0";"727.0";"799.0";"912.0";"70.0";"181.0";"250.0";"312.0";"368.0";"438.0";"505.0";"591.0";"698.0";"786.0";"867.0";"1001.0";"162.0";"208.0";"279.0";"338.0";"399.0"
"Челябинская область";"379.0";"662.0";"983.0";"1351.0";"1881.0";"2449.0";"3083.0";"3688.0";"4323.0";"4935.0";"5427.0";"5921.0";"342.0";"651.0";"1012.0";"1385.0";"2453.0";"3085.0";"3699.0";"4326.0";"4929.0";"5444.0";"5909.0";"343.0";"687.0";"1101.0";"1449.0";"1912.0";"2461.0";"3072.0";"3703.0";"4292.0";"4894.0";"5412.0";"5904.0";"628.0";"978.0";"1370.0";"1866.0";"2466.0"
"Сибирский фед.округ";"1838.0";"3366.0";"5150.0";"7147.0";"9940.0";"13287.0";"16954.0";"20594.0";"23931.0";"27203.0";"30172.0";"32986.0";"1817.0";"3488.0";"5353.0";"7592.0";"13872.0";"17560.0";"21348.0";"24672.0";"28267.0";"31032.0";"34002.0";"1876.0";"3552.0";"5684.0";"8327.0";"11473.0";"15220.0";"19154.0";"23051.0";"26706.0";"29833.0";"32582.0";"35305.0";"3780.0";"5675.0";"7930.0";"10673.0";"14573.0"
"Республика Алтай";"16.0";"29.0";"48.0";"61.0";"99.0";"133.0";"161.0";"201.0";"241.0";"279.0";"318.0";"363.0";"16.0";"31.0";"58.0";"73.0";"146.0";"220.0";"296.0";"360.0";"406.0";"448.0";"497.0";"22.0";"53.0";"87.0";"155.0";"205.0";"263.0";"327.0";"395.0";"455.0";"486.0";"520.0";"548.0";"53.0";"89.0";"131.0";"200.0";"268.0"
"Республика Бурятия";"106.0";"187.0";"304.0";"437.0";"641.0";"823.0";"1055.0";"1265.0";"1470.0";"1626.0";"1780.0";"1926.0";"90.0";"178.0";"319.0";"445.0";"773.0";"1007.0";"1234.0";"1389.0";"1625.0";"1775.0";"1925.0";"90.0";"203.0";"317.0";"515.0";"651.0";"787.0";"1018.0";"1241.0";"1419.0";"1554.0";"1659.0";"1828.0";"168.0";"320.0";"462.0";"642.0";"834.0"
"Республика Тыва";"24.0";"47.0";"85.0";"117.0";"178.0";"246.0";"290.0";"323.0";"371.0";"415.0";"477.0";"538.0";"33.0";"56.0";"80.0";"109.0";"221.0";"275.0";"349.0";"394.0";"439.0";"491.0";"532.0";"18.0";"42.0";"77.0";"122.0";"158.0";"225.0";"275.0";"350.0";"399.0";"453.0";"482.0";"510.0";"46.0";"82.0";"117.0";"185.0";"252.0"
"Республика Хакасия";"66.0";"117.0";"203.0";"280.0";"387.0";"554.0";"768.0";"937.0";"1073.0";"1230.0";"1374.0";"1505.0";"76.0";"136.0";"200.0";"340.0";"676.0";"895.0";"1119.0";"1278.0";"1444.0";"1574.0";"1719.0";"85.0";"140.0";"209.0";"308.0";"464.0";"656.0";"843.0";"1022.0";"1199.0";"1290.0";"1498.0";"1598.0";"141.0";"223.0";"341.0";"438.0";"610.0"
"Алтайский край";"274.0";"433.0";"624.0";"854.0";"1210.0";"1643.0";"2120.0";"2627.0";"3072.0";"3538.0";"3921.0";"4265.0";"226.0";"423.0";"626.0";"893.0";"1587.0";"2038.0";"2449.0";"2873.0";"3316.0";"3716.0";"4128.0";"212.0";"406.0";"640.0";"1003.0";"1421.0";"1926.0";"2482.0";"2990.0";"3518.0";"3968.0";"4283.0";"4630.0";"433.0";"644.0";"905.0";"1296.0";"1921.0"
"Красноярский край";"312.0";"566.0";"905.0";"1299.0";"1847.0";"2523.0";"3235.0";"3973.0";"4578.0";"5202.0";"5714.0";"6177.0";"346.0";"606.0";"943.0";"1363.0";"2632.0";"3320.0";"3989.0";"4574.0";"5194.0";"5655.0";"6158.0";"348.0";"698.0";"1068.0";"1567.0";"2198.0";"2995.0";"3789.0";"4399.0";"5030.0";"5533.0";"6000.0";"6458.0";"703.0";"1056.0";"1414.0";"1841.0";"2458.0"
"Иркутская область";"242.0";"489.0";"723.0";"999.0";"1384.0";"1813.0";"2327.0";"2773.0";"3213.0";"3614.0";"3951.0";"4322.0";"281.0";"551.0";"800.0";"1094.0";"1973.0";"2473.0";"2942.0";"3379.0";"3777.0";"4099.0";"4468.0";"250.0";"454.0";"689.0";"983.0";"1341.0";"1808.0";"2267.0";"2797.0";"3272.0";"3682.0";"4006.0";"4400.0";"553.0";"723.0";"991.0";"1303.0";"1720.0"
"Кемеровская область";"227.0";"416.0";"628.0";"874.0";"1177.0";"1588.0";"2030.0";"2534.0";"2983.0";"3385.0";"3853.0";"4348.0";"225.0";"423.0";"639.0";"926.0";"1609.0";"2090.0";"2655.0";"3094.0";"3609.0";"4073.0";"4542.0";"248.0";"449.0";"771.0";"1107.0";"1585.0";"2054.0";"2553.0";"3102.0";"3620.0";"4127.0";"4551.0";"4990.0";"533.0";"828.0";"1174.0";"1520.0";"2049.0"
"Новосибирская область";"199.0";"382.0";"540.0";"721.0";"975.0";"1275.0";"1631.0";"1970.0";"2301.0";"2646.0";"2945.0";"3234.0";"178.0";"374.0";"536.0";"715.0";"1296.0";"1668.0";"2034.0";"2387.0";"2739.0";"2990.0";"3283.0";"225.0";"367.0";"549.0";"758.0";"979.0";"1274.0";"1623.0";"1962.0";"2274.0";"2583.0";"2858.0";"3113.0";"371.0";"578.0";"838.0";"1129.0";"1531.0"
"Омская область";"245.0";"452.0";"667.0";"902.0";"1185.0";"1539.0";"1854.0";"2227.0";"2594.0";"2924.0";"3249.0";"3521.0";"224.0";"443.0";"676.0";"944.0";"1716.0";"2074.0";"2476.0";"2870.0";"3355.0";"3633.0";"3920.0";"233.0";"446.0";"775.0";"1101.0";"1497.0";"1986.0";"2443.0";"2972.0";"3435.0";"3854.0";"4169.0";"4481.0";"440.0";"635.0";"886.0";"1155.0";"1598.0"
"Томская область";"57.0";"93.0";"156.0";"206.0";"285.0";"382.0";"514.0";"623.0";"722.0";"859.0";"953.0";"1030.0";"46.0";"109.0";"213.0";"279.0";"504.0";"591.0";"725.0";"822.0";"930.0";"1009.0";"1108.0";"55.0";"102.0";"181.0";"259.0";"346.0";"451.0";"569.0";"688.0";"823.0";"919.0";"1036.0";"1134.0";"160.0";"211.0";"259.0";"348.0";"465.0"
"Забайкальский край";"70.0";"155.0";"267.0";"397.0";"572.0";"768.0";"969.0";"1141.0";"1313.0";"1485.0";"1637.0";"1757.0";"76.0";"158.0";"263.0";"411.0";"739.0";"909.0";"1080.0";"1252.0";"1433.0";"1569.0";"1722.0";"90.0";"192.0";"321.0";"449.0";"628.0";"795.0";"965.0";"1133.0";"1262.0";"1384.0";"1520.0";"1615.0";"179.0";"286.0";"412.0";"616.0";"867.0"
"Дальневосточный фед. округ";"584.0";"1204.0";"1904.0";"2616.0";"3807.0";"5089.0";"6502.0";"7991.0";"9308.0";"10628.0";"11630.0";"12419.0";"515.0";"1097.0";"1778.0";"2522.0";"4727.0";"6260.0";"7742.0";"9157.0";"10474.0";"11578.0";"12619.0";"782.0";"1562.0";"2420.0";"3337.0";"4604.0";"5991.0";"7636.0";"9238.0";"10713.0";"12016.0";"13166.0";"14193.0";"1398.0";"2206.0";"3120.0";"4297.0";"5751.0"
"Республика Саха (Якутия)";"70.0";"148.0";"206.0";"269.0";"364.0";"454.0";"545.0";"691.0";"817.0";"925.0";"1009.0";"1093.0";"41.0";"87.0";"154.0";"233.0";"478.0";"614.0";"725.0";"861.0";"968.0";"1055.0";"1158.0";"75.0";"142.0";"234.0";"304.0";"421.0";"533.0";"668.0";"798.0";"929.0";"1017.0";"1095.0";"1201.0";"139.0";"221.0";"296.0";"396.0";"547.0"
"Приморский край";"193.0";"423.0";"693.0";"1005.0";"1515.0";"2027.0";"2605.0";"3191.0";"3681.0";"4213.0";"4579.0";"4814.0";"174.0";"404.0";"655.0";"950.0";"1732.0";"2324.0";"2964.0";"3524.0";"4052.0";"4476.0";"4841.0";"306.0";"622.0";"977.0";"1374.0";"1879.0";"2476.0";"3096.0";"3767.0";"4402.0";"4891.0";"5348.0";"5703.0";"479.0";"794.0";"1173.0";"1618.0";"2124.0"
"Хабаровский край";"116.0";"216.0";"346.0";"472.0";"698.0";"949.0";"1221.0";"1498.0";"1779.0";"2030.0";"2228.0";"2384.0";"100.0";"209.0";"341.0";"474.0";"892.0";"1173.0";"1451.0";"1715.0";"1970.0";"2170.0";"2349.0";"139.0";"297.0";"465.0";"658.0";"910.0";"1203.0";"1542.0";"1843.0";"2124.0";"2403.0";"2576.0";"2767.0";"324.0";"513.0";"685.0";"904.0";"1205.0"
"Камчатский край";"41.0";"77.0";"113.0";"146.0";"202.0";"281.0";"356.0";"436.0";"501.0";"556.0";"607.0";"675.0";"41.0";"82.0";"120.0";"162.0";"274.0";"357.0";"431.0";"513.0";"618.0";"703.0";"766.0";"67.0";"109.0";"150.0";"177.0";"230.0";"299.0";"396.0";"480.0";"558.0";"652.0";"747.0";"824.0";"69.0";"108.0";"135.0";"187.0";"249.0"
"Амурская область";"59.0";"125.0";"205.0";"290.0";"441.0";"631.0";"809.0";"970.0";"1108.0";"1222.0";"1351.0";"1454.0";"60.0";"131.0";"223.0";"319.0";"641.0";"842.0";"1009.0";"1147.0";"1275.0";"1393.0";"1480.0";"53.0";"126.0";"233.0";"367.0";"529.0";"685.0";"880.0";"1057.0";"1217.0";"1366.0";"1520.0";"1669.0";"184.0";"258.0";"402.0";"601.0";"823.0"
"Магаданская область";"26.0";"56.0";"86.0";"108.0";"139.0";"181.0";"253.0";"317.0";"365.0";"420.0";"438.0";"453.0";"25.0";"47.0";"75.0";"90.0";"150.0";"196.0";"250.0";"305.0";"344.0";"394.0";"440.0";"50.0";"91.0";"104.0";"127.0";"168.0";"202.0";"269.0";"308.0";"362.0";"406.0";"442.0";"461.0";"60.0";"78.0";"107.0";"139.0";"182.0"
"Сахалинская область";"65.0";"126.0";"186.0";"246.0";"337.0";"415.0";"510.0";"625.0";"750.0";"899.0";"1006.0";"1132.0";"56.0";"107.0";"163.0";"214.0";"388.0";"505.0";"619.0";"729.0";"818.0";"931.0";"1043.0";"51.0";"114.0";"164.0";"200.0";"273.0";"342.0";"463.0";"605.0";"701.0";"811.0";"941.0";"1042.0";"98.0";"162.0";"220.0";"285.0";"396.0"
"Еврейская АО";"14.0";"33.0";"65.0";"76.0";"106.0";"143.0";"195.0";"252.0";"291.0";"347.0";"395.0";"395.0";"18.0";"27.0";"44.0";"75.0";"155.0";"224.0";"266.0";"334.0";"398.0";"424.0";"504.0";"41.0";"58.0";"88.0";"125.0";"185.0";"237.0";"301.0";"355.0";"393.0";"442.0";"468.0";"495.0";"39.0";"65.0";"95.0";"153.0";"209.0"
"Чукотский АО";"0.0";"0.0";"4.0";"4.0";"5.0";"8.0";"8.0";"11.0";"16.0";"16.0";"17.0";"19.0";"0.0";"3.0";"3.0";"5.0";"17.0";"25.0";"27.0";"29.0";"31.0";"32.0";"38.0";"0.0";"3.0";"5.0";"5.0";"9.0";"14.0";"21.0";"25.0";"27.0";"28.0";"29.0";"31.0";"6.0";"7.0";"7.0";"14.0";"16.0"
